cell_id,x,y,Level0,Level1,Level2,leiden_coarse,major_type,fine_type
aadipnfd-1,3548.208008,1574.594604,tum,Tumor,Tumor III,0,Colorectal cancer stem cell,Absorptive colonocyte
aadjeipl-1,3558.461914,1567.905762,tum,Tumor,Tumor III,0,Colorectal cancer stem cell,Colorectal cancer stem cell (proliferating)
aadjfpii-1,3551.248291,1540.932617,tum,Tumor,Tumor III,0,Colorectal cancer stem cell,Absorptive colonocyte
aadjgbek-1,3565.157959,1530.378052,tum,Tumor,Tumor III,0,Colorectal cancer stem cell,Regenerative Colorectal Cancer Stem Cell
aadjjcbd-1,3538.797852,1589.6875,tum,Tumor,Tumor III,0,Colorectal cancer stem cell,Absorptive colonocyte
aadjpjfh-1,3559.224365,1583.220459,tum,Tumor,Tumor III,0,Colorectal cancer stem cell,Absorptive colonocyte
aadkachf-1,3540.319092,1596.28833,tum,Tumor,Tumor III,0,Colorectal cancer stem cell,Absorptive colonocyte
aadkaefc-1,3550.967773,1583.498291,tum,Tumor,Tumor III,0,Colorectal cancer stem cell,Absorptive colonocyte
aadkakcl-1,3558.323486,1594.340698,tum,Tumor,Tumor III,0,Colorectal cancer stem cell,Absorptive colonocyte
aadkbphd-1,3539.856689,1517.930786,tum,Tumor,Tumor III,0,Colorectal cancer stem cell,Colorectal cancer stem cell (proliferating)
aadkfhmh-1,3547.909668,1532.34021,tum,Tumor,Tumor III,0,Colorectal cancer stem cell,Absorptive colonocyte
aadlfebo-1,3540.72168,1530.611206,tum,Tumor,Tumor III,0,Colorectal cancer stem cell,Colorectal cancer stem cell (proliferating)
aadligpa-1,3582.187744,1544.724243,tum,Tumor,Tumor III,0,Colorectal cancer stem cell,Regenerative Colorectal Cancer Stem Cell
aadlkcam-1,3564.365234,1571.5802,tum,Tumor,Tumor III,0,Colorectal cancer stem cell,Absorptive colonocyte
aadlmckc-1,3535.142334,1565.818604,tum,Tumor,Tumor III,0,Colorectal cancer stem cell,Absorptive colonocyte
aadlngln-1,3544.105469,1543.501343,tum,Tumor,Tumor III,0,Colorectal cancer stem cell,Colorectal cancer stem cell (proliferating)
aadlnhed-1,3538.950684,1542.999146,tum,Tumor,Tumor III,0,Colorectal cancer stem cell,Colorectal cancer stem cell
aadmcblc-1,3547.985107,1567.45813,tum,Tumor,Tumor III,0,Colorectal cancer stem cell,Absorptive colonocyte
aadmgpbd-1,3541.984863,1562.229126,tum,Tumor,Tumor III,0,Colorectal cancer stem cell,Colorectal cancer stem cell (proliferating)
aadmmldj-1,3484.539307,1489.905029,tum,Tumor,Tumor III,0,Colorectal cancer stem cell,Colorectal cancer stem cell
aadmnobb-1,3479.546143,1511.194946,tum,Tumor,Tumor III,0,Colorectal cancer stem cell,Absorptive colonocyte
aadnbijp-1,3496.024902,1501.015747,tum,Tumor,Tumor III,0,Colorectal cancer stem cell,Regenerative Colorectal Cancer Stem Cell
aadnefmg-1,3492.514404,1482.532837,tum,Tumor,Tumor III,0,Colorectal cancer stem cell,Absorptive colonocyte
aadnkcbd-1,3491.240723,1486.696167,tum,Tumor,Tumor III,0,Colorectal cancer stem cell,Colorectal cancer stem cell
aadnmkjn-1,3491.863525,1494.509521,tum,Tumor,Tumor III,0,Colorectal cancer stem cell,Colorectal cancer stem cell (proliferating)
aadnolpk-1,3474.58374,1518.595947,tum,Tumor,Tumor III,0,Colorectal cancer stem cell,Colorectal cancer stem cell (proliferating)
aadnomaf-1,3487.280762,1580.613403,tum,Tumor,Tumor III,0,Colorectal cancer stem cell,Colorectal cancer stem cell (proliferating)
aadocffh-1,3475.729248,1525.018677,tum,Tumor,Tumor III,0,Colorectal cancer stem cell,Absorptive colonocyte
aadoddjd-1,3479.514404,1526.450195,tum,Tumor,Tumor III,0,Colorectal cancer stem cell,Colorectal cancer stem cell (proliferating)
aadofgce-1,3470.533936,1511.185547,tum,Tumor,Tumor III,0,Colorectal cancer stem cell,Absorptive colonocyte
aadognbc-1,3450.483887,1532.575317,tum,Tumor,Tumor III,0,Colorectal cancer stem cell,Colorectal cancer stem cell (proliferating)
aadojmck-1,3458.969971,1532.917847,tum,Tumor,Tumor III,0,Colorectal cancer stem cell,Colorectal cancer stem cell (proliferating)
aadoljne-1,3453.265869,1527.2146,tum,Tumor,Tumor III,0,Colorectal cancer stem cell,Colorectal cancer stem cell (proliferating)
aadooejc-1,3440.372314,1505.505737,tum,Tumor,Tumor III,0,Colorectal cancer stem cell,Colorectal cancer stem cell
aadpichc-1,3466.599854,1505.577881,tum,Tumor,Tumor III,0,Colorectal cancer stem cell,Absorptive colonocyte
aadpihbj-1,3452.564453,1515.816895,tum,Tumor,Tumor III,0,Colorectal cancer stem cell,Colorectal cancer stem cell (proliferating)
aadplomn-1,3461.777832,1519.540894,tum,Tumor,Tumor III,0,Colorectal cancer stem cell,Absorptive colonocyte
aadpnicb-1,3454.396484,1507.057739,tum,Tumor,Tumor III,0,Colorectal cancer stem cell,Colorectal cancer stem cell
aaeaadek-1,3456.896973,1499.475464,tum,Tumor,Tumor III,0,Colorectal cancer stem cell,Colorectal cancer stem cell (proliferating)
aaeacehg-1,3459.947021,1485.819336,tum,Tumor,Tumor III,0,Colorectal cancer stem cell,Colorectal cancer stem cell
aaeahhai-1,3462.020508,1491.912354,tum,Tumor,Tumor III,0,Colorectal cancer stem cell,Colorectal cancer stem cell
aaebbpbi-1,3446.828857,1485.605591,tum,Tumor,Tumor III,0,Colorectal cancer stem cell,Colorectal cancer stem cell
aaebfhgb-1,3459.186768,1673.592407,tum,Tumor,Tumor III,0,Colorectal cancer stem cell,Colorectal cancer stem cell (proliferating)
aaebgfdh-1,3445.176758,1675.651611,tum,Tumor,Tumor III,0,Colorectal cancer stem cell,Colorectal cancer stem cell
aaebgpfo-1,3399.62085,1678.072876,tum,Tumor,Tumor III,0,Colorectal cancer stem cell,Colorectal cancer stem cell
aaebifbg-1,3437.477783,1659.771851,tum,Tumor,Tumor III,0,Colorectal cancer stem cell,Absorptive colonocyte
aaebkcop-1,3459.382568,1666.460327,tum,Tumor,Tumor III,0,Colorectal cancer stem cell,Colorectal cancer stem cell
aaebocnp-1,3438.631104,1666.980591,tum,Tumor,Tumor III,0,Colorectal cancer stem cell,Absorptive colonocyte
aaebodib-1,3498.266846,1631.945923,tum,Tumor,Tumor III,0,Colorectal cancer stem cell,Colorectal cancer stem cell (proliferating)
aaecbfbj-1,3486.885986,1651.33667,tum,Tumor,Tumor III,0,Colorectal cancer stem cell,Colorectal cancer stem cell (proliferating)
aaeccjki-1,3491.264648,1655.73938,tum,Tumor,Tumor III,0,Colorectal cancer stem cell,Colorectal cancer stem cell
aaecedfj-1,3485.233398,1642.452881,tum,Tumor,Tumor III,0,Colorectal cancer stem cell,Colorectal cancer stem cell (proliferating)
aaeciloj-1,3456.22583,1656.239014,tum,Tumor,Tumor III,0,Colorectal cancer stem cell,Colorectal cancer stem cell (proliferating)
aaeckplh-1,3457.304688,1661.087036,tum,Tumor,Tumor III,0,Colorectal cancer stem cell,Absorptive colonocyte
aaeclomo-1,3395.106445,1621.398438,tum,Tumor,Tumor III,0,Colorectal cancer stem cell,Absorptive colonocyte
aaecmeao-1,3406.447021,1619.04248,tum,Tumor,Tumor III,0,Colorectal cancer stem cell,Absorptive colonocyte
aaecmfic-1,3402.146973,1622.73645,tum,Tumor,Tumor III,0,Colorectal cancer stem cell,Colorectal cancer stem cell
aaecodak-1,3414.966553,1625.130249,tum,Tumor,Tumor III,0,Colorectal cancer stem cell,Absorptive colonocyte
aaeddaem-1,3421.833496,1625.068481,tum,Tumor,Tumor III,0,Colorectal cancer stem cell,Absorptive colonocyte
aaedegok-1,3414.634277,1621.176392,tum,Tumor,Tumor III,0,Colorectal cancer stem cell,Absorptive colonocyte
aaedffbk-1,3436.128662,1624.311401,tum,Tumor,Tumor III,0,Colorectal cancer stem cell,Absorptive colonocyte
aaedjjbb-1,3448.270996,1651.014038,tum,Tumor,Tumor III,0,Colorectal cancer stem cell,Absorptive colonocyte
aaedkebd-1,3450.118652,1641.12561,tum,Tumor,Tumor III,0,Colorectal cancer stem cell,Colorectal cancer stem cell (proliferating)
aaedlhom-1,3438.568115,1637.376831,tum,Tumor,Tumor III,0,Colorectal cancer stem cell,Absorptive colonocyte
aaedniml-1,3435.307373,1631.804077,tum,Tumor,Tumor III,0,Colorectal cancer stem cell,Absorptive colonocyte
aaedoand-1,3381.974121,1561.758423,tum,Tumor,Tumor III,0,Colorectal cancer stem cell,Absorptive colonocyte
aaeeaakl-1,3394.071045,1577.124756,tum,Tumor,Tumor III,0,Colorectal cancer stem cell,Absorptive colonocyte
aaeeaodo-1,3389.810059,1568.738037,tum,Tumor,Tumor III,0,Colorectal cancer stem cell,Absorptive colonocyte
aaeeconk-1,3444.378662,1614.714355,tum,Tumor,Tumor III,0,Colorectal cancer stem cell,Absorptive colonocyte
aaeejddg-1,3427.288086,1597.874023,tum,Tumor,Tumor III,0,Colorectal cancer stem cell,Absorptive colonocyte
aaeemfoi-1,3428.378906,1608.878174,tum,Tumor,Tumor III,0,Colorectal cancer stem cell,Absorptive colonocyte
aaeemnpp-1,3415.239258,1600.964355,tum,Tumor,Tumor III,0,Colorectal cancer stem cell,Absorptive colonocyte
aaeenelg-1,3424.486084,1605.897705,tum,Tumor,Tumor III,0,Colorectal cancer stem cell,Absorptive colonocyte
aaeepmfn-1,3440.239258,1609.450439,tum,Tumor,Tumor III,0,Colorectal cancer stem cell,Absorptive colonocyte
aaefegdg-1,3398.434814,1595.924683,tum,Tumor,Tumor III,0,Colorectal cancer stem cell,Absorptive colonocyte
aaeffpdj-1,3404.47168,1603.360107,tum,Tumor,Tumor III,0,Colorectal cancer stem cell,Colorectal cancer stem cell
aaefilki-1,3411.853027,1594.091553,tum,Tumor,Tumor III,0,Colorectal cancer stem cell,Colorectal cancer stem cell (proliferating)
aaefpndj-1,3394.15625,1584.494873,tum,Tumor,Tumor III,0,Colorectal cancer stem cell,Absorptive colonocyte
aaegcago-1,3401.262207,1587.557739,tum,Tumor,Tumor III,0,Colorectal cancer stem cell,Absorptive colonocyte
aaegihch-1,3412.23291,1583.41626,tum,Tumor,Tumor III,0,Colorectal cancer stem cell,Colorectal cancer stem cell (proliferating)
aaeglefm-1,3396.185303,1498.274658,tum,Tumor,Tumor III,0,Colorectal cancer stem cell,Colorectal cancer stem cell (proliferating)
aaegphec-1,3384.315186,1522.663452,tum,Tumor,Tumor III,0,Colorectal cancer stem cell,Colorectal cancer stem cell (proliferating)
aaehdedp-1,3394.970215,1505.717407,tum,Tumor,Tumor III,0,Colorectal cancer stem cell,Absorptive colonocyte
aaehekne-1,3394.71875,1520.356323,tum,Tumor,Tumor III,0,Colorectal cancer stem cell,Colorectal cancer stem cell (proliferating)
aaehhpdg-1,3419.663818,1525.426392,tum,Tumor,Tumor III,0,Colorectal cancer stem cell,Absorptive colonocyte
aaehpiki-1,3407.150391,1517.658813,tum,Tumor,Tumor III,0,Colorectal cancer stem cell,Colorectal cancer stem cell (proliferating)
aaehplnc-1,3416.293213,1511.371948,tum,Tumor,Tumor III,0,Colorectal cancer stem cell,Absorptive colonocyte
aaeikmel-1,3403.337402,1513.353394,tum,Tumor,Tumor III,0,Colorectal cancer stem cell,Colorectal cancer stem cell
aaeiknob-1,3415.540039,1217.083618,str,Fibroblast,CAF,3,Plasma cell,IgG3+ Plasma cell
aaeimdac-1,3429.641113,1216.808838,imm,Myeloid,Macrophage,1,Antigen-presenting Cancer-Associated Fibroblast (apCAF),Antigen-presenting Tumor-Associated Macrophage
aaeinocd-1,3414.491699,1228.662231,imm,T cells,CD4 T cell,1,Antigen-presenting Cancer-Associated Fibroblast (apCAF),T cell
aaejckoa-1,3409.802246,1231.417114,str,Fibroblast,Pericytes,1,Antigen-presenting Cancer-Associated Fibroblast (apCAF),Mast cell
aaejgghl-1,3409.630859,1225.477905,imm,B cells,Plasma,3,Plasma cell,IgG3+ Plasma cell
aaejkaef-1,3424.549072,1239.078247,imm,T cells,CD8 Cytotoxic T cell,3,Plasma cell,IgG3+ Plasma cell
aaekfcci-1,3419.601807,1236.866333,imm,T cells,CD4 T cell,1,Antigen-presenting Cancer-Associated Fibroblast (apCAF),T cell
aaekgcil-1,3414.827148,1234.210815,imm,B cells,Plasma,3,Plasma cell,Plasma cell
aaekinom-1,3402.696045,1224.927734,tum,Tumor,Proliferating Immune II,1,Antigen-presenting Cancer-Associated Fibroblast (apCAF),T cell
aaeknlbc-1,3399.334229,1245.176392,imm,Myeloid,Macrophage,1,Antigen-presenting Cancer-Associated Fibroblast (apCAF),Antigen-presenting Tumor-Associated Macrophage
aaeknpml-1,3387.985596,1241.922485,tum,Tumor,Tumor III,0,Colorectal cancer stem cell,Regenerative Colorectal Cancer Stem Cell
aaekphbc-1,3378.661377,1253.563721,tum,Tumor,Tumor III,0,Colorectal cancer stem cell,Regenerative Colorectal Cancer Stem Cell
aaeldadc-1,3403.81543,1256.97583,tum,Tumor,Tumor III,0,Colorectal cancer stem cell,Regenerative Colorectal Cancer Stem Cell
aaelfmll-1,3399.979248,1254.03833,tum,Tumor,Tumor III,0,Colorectal cancer stem cell,Colorectal cancer stem cell (proliferating)
aaelipkc-1,3391.394287,1254.321777,tum,Tumor,Tumor III,0,Colorectal cancer stem cell,Regenerative Colorectal Cancer Stem Cell
aaeljnbf-1,3405.156494,1345.056152,tum,Tumor,Tumor III,0,Colorectal cancer stem cell,Regenerative Colorectal Cancer Stem Cell
aaellkjg-1,3414.738281,1359.957764,tum,Tumor,Tumor III,0,Colorectal cancer stem cell,SPP1+ Tumor-Associated Macrophage (ISG-high)
aaellocl-1,3401.326416,1357.258423,tum,Tumor,Tumor III,0,Colorectal cancer stem cell,Regenerative Colorectal Cancer Stem Cell
aaelnbdh-1,3403.442627,1349.984131,tum,Tumor,Tumor III,0,Colorectal cancer stem cell,Regenerative Colorectal Cancer Stem Cell
aaemabpo-1,3421.766113,1349.934937,tum,Tumor,Tumor III,0,Colorectal cancer stem cell,Regenerative Colorectal Cancer Stem Cell
aaemelmk-1,3423.193359,1345.401123,tum,Tumor,Tumor III,0,Colorectal cancer stem cell,Regenerative Colorectal Cancer Stem Cell
aaemgael-1,3405.513916,1312.795166,tum,Tumor,Tumor III,0,Colorectal cancer stem cell,Colorectal cancer stem cell
aaemgcek-1,3407.567871,1324.772339,tum,Tumor,Tumor III,0,Colorectal cancer stem cell,Colorectal cancer stem cell
aaemhebj-1,3415.606689,1323.129639,tum,Tumor,Tumor III,0,Colorectal cancer stem cell,Regenerative Colorectal Cancer Stem Cell
aaemkaam-1,3401.398682,1318.946899,tum,Tumor,Tumor III,0,Colorectal cancer stem cell,Regenerative Colorectal Cancer Stem Cell
aaemmofk-1,3402.092285,1279.180054,tum,Tumor,Tumor III,0,Colorectal cancer stem cell,Regenerative Colorectal Cancer Stem Cell
aaemnlnn-1,3417.836426,1286.788574,tum,Tumor,Tumor III,0,Colorectal cancer stem cell,Colorectal cancer stem cell
aaemnnpc-1,3414.257324,1281.500122,tum,Tumor,Tumor III,0,Colorectal cancer stem cell,Colorectal cancer stem cell
aaempafp-1,3403.991455,1262.459229,tum,Tumor,Tumor III,0,Colorectal cancer stem cell,Colorectal cancer stem cell
aaempigi-1,3413.795898,1274.294678,tum,Tumor,Tumor III,0,Colorectal cancer stem cell,Regenerative Colorectal Cancer Stem Cell
aaendhbn-1,3407.376465,1270.860352,tum,Tumor,Tumor III,0,Colorectal cancer stem cell,Colorectal cancer stem cell
aaendoic-1,3412.260254,1265.456665,tum,Tumor,Tumor III,0,Colorectal cancer stem cell,Regenerative Colorectal Cancer Stem Cell
aaenfgon-1,3423.318604,1143.626343,imm,B cells,Plasma,3,Plasma cell,IgA plasma cell
aaeniinl-1,3431.557617,1154.107788,str,Fibroblast,Fibroblast,1,Antigen-presenting Cancer-Associated Fibroblast (apCAF),Antigen-presenting Cancer-Associated Fibroblast (apCAF)
aaenofkp-1,3427.763672,1148.307739,imm,T cells,CD8 Cytotoxic T cell,1,Antigen-presenting Cancer-Associated Fibroblast (apCAF),T cell
aaeoblok-1,3427.910645,1163.366699,imm,Myeloid,Macrophage,1,Antigen-presenting Cancer-Associated Fibroblast (apCAF),Antigen-presenting Tumor-Associated Macrophage
aaeocdfd-1,3429.330811,1176.245483,imm,B cells,Plasma,3,Plasma cell,Plasma cell (PECAM1+)
aaeoejgh-1,3430.289063,1169.226563,imm,B cells,Plasma,3,Plasma cell,IgG3+ Plasma cell
aaeofdeh-1,3447.077637,1144.069702,imm,T cells,CD8 Cytotoxic T cell,1,Antigen-presenting Cancer-Associated Fibroblast (apCAF),T cell
aaeojhne-1,3452.916016,1170.894043,str,Fibroblast,CAF,1,Antigen-presenting Cancer-Associated Fibroblast (apCAF),T cell
aaeokfhk-1,3440.311523,1163.358521,imm,Myeloid,Neutrophil,1,Antigen-presenting Cancer-Associated Fibroblast (apCAF),Mast cell
aaepcbba-1,3445.43042,1157.326904,imm,B cells,Plasma,3,Plasma cell,Plasma cell (PECAM1+)
aaepifjk-1,3453.80542,1156.462646,imm,T cells,CD4 T cell,3,Plasma cell,IgG3+ Plasma cell
aaepjdkn-1,3460.969482,1157.773926,imm,Myeloid,Macrophage,1,Antigen-presenting Cancer-Associated Fibroblast (apCAF),Antigen-presenting Tumor-Associated Macrophage
aafadefh-1,3424.991211,1245.051758,imm,B cells,Plasma,3,Plasma cell,Plasma cell (PECAM1+)
aafagapk-1,3425.167969,1253.85498,imm,B cells,Plasma,3,Plasma cell,Plasma cell
aafaolan-1,3420.063477,1251.848511,imm,Myeloid,Macrophage,1,Antigen-presenting Cancer-Associated Fibroblast (apCAF),Mast cell
aafapgjk-1,3430.92041,1252.625488,imm,Myeloid,Macrophage,1,Antigen-presenting Cancer-Associated Fibroblast (apCAF),Antigen-presenting Tumor-Associated Macrophage
aafbgbfd-1,3435.484863,1232.202148,tum,Tumor,Proliferating Immune II,3,Plasma cell,Plasma cell (proliferating)
aafbhicp-1,3428.069092,1259.557007,imm,Myeloid,Macrophage,3,Plasma cell,Plasma cell (PECAM1+)
aafbijmm-1,3452.575684,1309.373413,imm,T cells,CD8 Cytotoxic T cell,1,Antigen-presenting Cancer-Associated Fibroblast (apCAF),T cell
aafbjpib-1,3437.96875,1261.796387,imm,T cells,CD8 Cytotoxic T cell,1,Antigen-presenting Cancer-Associated Fibroblast (apCAF),T cell
aafbladc-1,3446.671387,1098.764771,imm,B cells,Plasma,3,Plasma cell,Plasma cell (PECAM1+)
aafbmdja-1,3446.729736,1117.277222,str,Fibroblast,CAF,1,Antigen-presenting Cancer-Associated Fibroblast (apCAF),Antigen-presenting Tumor-Associated Macrophage
aafbobig-1,3441.155273,1108.987793,imm,T cells,CD4 T cell,1,Antigen-presenting Cancer-Associated Fibroblast (apCAF),T cell
aafcbnhe-1,3449.53833,1109.241577,imm,B cells,Plasma,3,Plasma cell,IgA plasma cell
aafccdjf-1,3454.335938,1118.585205,imm,T cells,CD4 T cell,3,Plasma cell,IgA plasma cell
aafccnfj-1,3460.387207,1130.582153,imm,B cells,Plasma,3,Plasma cell,Plasma cell (PECAM1+)
aafchbfb-1,3452.693115,1127.403931,imm,B cells,Plasma,3,Plasma cell,IgA plasma cell
aafckeip-1,3460.868408,1122.558472,imm,Myeloid,Macrophage,1,Antigen-presenting Cancer-Associated Fibroblast (apCAF),Antigen-presenting Tumor-Associated Macrophage
aafclbje-1,3421.26123,1111.780762,imm,T cells,CD8 Cytotoxic T cell,1,Antigen-presenting Cancer-Associated Fibroblast (apCAF),Antigen-presenting Tumor-Associated Macrophage
aafcljbk-1,3415.309814,1103.559814,imm,Myeloid,Macrophage,1,Antigen-presenting Cancer-Associated Fibroblast (apCAF),Antigen-presenting Tumor-Associated Macrophage
aafdchim-1,3411.832031,1116.664429,imm,Myeloid,Macrophage,1,Antigen-presenting Cancer-Associated Fibroblast (apCAF),Antigen-presenting Tumor-Associated Macrophage
aafdcopa-1,3416.005127,1113.407593,imm,T cells,CD8 Cytotoxic T cell,1,Antigen-presenting Cancer-Associated Fibroblast (apCAF),T cell
aafdgehd-1,3408.676514,1106.174805,imm,T cells,CD8 Cytotoxic T cell,1,Antigen-presenting Cancer-Associated Fibroblast (apCAF),Antigen-presenting Tumor-Associated Macrophage
aafdimmp-1,3486.151855,1397.777466,tum,Tumor,Tumor III,0,Colorectal cancer stem cell,Regenerative Colorectal Cancer Stem Cell
aafdofhe-1,3511.458008,1404.910034,tum,Tumor,Tumor III,0,Colorectal cancer stem cell,Colorectal cancer stem cell (proliferating)
aafdphol-1,3523.357178,1416.169922,tum,Tumor,Tumor III,0,Colorectal cancer stem cell,Regenerative Colorectal Cancer Stem Cell
aafeloci-1,3514.350098,1416.546265,tum,Tumor,Tumor III,0,Colorectal cancer stem cell,Regenerative Colorectal Cancer Stem Cell
aafemdbl-1,3505.300049,1414.335083,tum,Tumor,Tumor III,0,Colorectal cancer stem cell,Regenerative Colorectal Cancer Stem Cell
aafemjhb-1,3493.31665,1398.490479,tum,Tumor,Tumor III,0,Colorectal cancer stem cell,Colorectal cancer stem cell (proliferating)
aafepimi-1,3496.394531,1428.883911,tum,Tumor,Tumor III,0,Colorectal cancer stem cell,Regenerative Colorectal Cancer Stem Cell
aaffeddm-1,3486.430664,1411.668091,tum,Tumor,Tumor III,0,Colorectal cancer stem cell,Regenerative Colorectal Cancer Stem Cell
aaffocke-1,3500.735596,1407.723511,tum,Tumor,Tumor III,0,Colorectal cancer stem cell,Regenerative Colorectal Cancer Stem Cell
aaffpnjl-1,3496.409912,1404.134155,tum,Tumor,Tumor III,0,Colorectal cancer stem cell,Colorectal cancer stem cell
aafgblbk-1,3553.188965,1199.252563,imm,B cells,Plasma,3,Plasma cell,Plasma cell (PECAM1+)
aafgjdfl-1,3580.921143,1220.692017,imm,T cells,CD8 Cytotoxic T cell,1,Antigen-presenting Cancer-Associated Fibroblast (apCAF),T cell
aafgkkih-1,3557.480469,1204.136719,imm,B cells,Plasma,3,Plasma cell,Plasma cell (PECAM1+)
aafgnegd-1,3567.486328,1323.082397,tum,Tumor,Proliferating Immune II,1,Antigen-presenting Cancer-Associated Fibroblast (apCAF),Antigen-presenting Tumor-Associated Macrophage
aafhhfig-1,3579.36499,1381.736572,str,Fibroblast,CAF,1,Antigen-presenting Cancer-Associated Fibroblast (apCAF),Antigen-presenting Cancer-Associated Fibroblast (apCAF)
